time,open,high,low,close,volume
2022-11-02 07:00:00,150.090536036,150.150436476,149.441614602,149.551432076,71444
2022-11-02 06:00:00,150.35010461,150.35010461,149.900851309,150.130469663,15923
2022-11-02 05:00:00,150.46990549,150.679557031,150.160419883,150.35010461,32636
2022-11-01 20:00:00,150.17040329,150.38005483,150.130469663,150.160419883,40033
2022-11-01 19:00:00,150.02065219,150.400021643,150.02065219,150.210336917,44232
2022-11-01 18:00:00,150.060585816,150.220220489,150.000685376,150.000685376,46099
2022-11-01 17:00:00,150.41000505,150.43995527,149.850934276,150.070569223,2896234
2022-11-01 16:00:00,150.709507251,150.799357911,150.17140163,150.32015439,11359479
2022-11-01 15:00:00,149.855925979,150.839291537,149.711166582,150.719490657,7140046
2022-11-01 14:00:00,149.811000649,150.120486256,149.366739052,149.860917683,5500061
2022-11-01 13:00:00,149.801017243,150.250270543,149.361747349,149.815992353,7641743
2022-11-01 12:00:00,149.801017243,150.060585816,148.882543828,149.811000649,9891576
2022-11-01 11:00:00,152.616337927,154.74280355,149.411664382,149.801017243,18899529
2022-11-01 10:00:00,155.31185773,155.391824818,152.4266532,152.609349542,10597487
2022-11-01 09:00:00,154.533152009,155.391724984,153.744462881,155.31185773,437117
2022-11-01 08:00:00,154.642969483,154.80270399,154.433317942,154.682903109,113195
2022-11-01 07:00:00,154.563102229,154.89255465,154.383400909,154.74280355,47318
2022-11-01 06:00:00,154.143799149,154.563102229,154.004031455,154.543135416,27157
2022-11-01 05:00:00,153.335143208,154.343467282,152.78605584,154.293550249,50878
2022-10-31 20:00:00,153.055607821,153.245292547,153.055607821,153.205358921,58277
2022-10-31 19:00:00,152.99570738,153.125491667,152.656271553,153.045624414,54415
2022-10-31 18:00:00,153.145458481,153.235309141,152.955773754,152.98562414,102272
2022-10-31 17:00:00,153.165425294,153.395043648,152.895873314,153.145458481,4651582
2022-10-31 16:00:00,153.355110021,153.395043648,152.36675276,153.195375514,14111082
2022-10-31 15:00:00,153.464927494,153.984064642,153.035641007,153.345126614,7295812
2022-10-31 14:00:00,153.340134911,153.864263762,153.115508261,153.474910901,6492093
2022-10-31 13:00:00,153.005690787,153.894114148,152.75610562,153.335143208,8012759
2022-10-31 12:00:00,152.4266532,153.754446288,152.320529587,153.0256576,10672619
2022-10-31 11:00:00,152.751113917,153.145458481,151.667914292,152.436636606,14217417
2022-10-31 10:00:00,153.534811341,153.814346728,152.077233966,152.75610562,19208835
2022-10-31 09:00:00,154.720640387,154.795316269,153.205358921,153.534811341,1031512
2022-10-31 08:00:00,154.632986076,154.762770363,154.313517062,154.353450689,204334
2022-10-31 07:00:00,154.523168603,154.672919703,154.323500469,154.543135416,48704
2022-10-31 06:00:00,154.463268162,154.842637616,154.413351129,154.523168603,54015
2022-10-31 05:00:00,154.74280355,155.40170839,154.193716182,154.423334536,128646
2022-10-28 20:00:00,155.541476084,155.621343337,155.531492677,155.571426304,63815
2022-10-28 19:00:00,155.681243778,155.681243778,155.501542457,155.541476084,44147
2022-10-28 18:00:00,156.040646418,156.040646418,155.471592237,155.681243778,212104
2022-10-28 17:00:00,155.481575644,156.198683746,155.43165861,156.040646418,2543808
2022-10-28 16:00:00,155.870928504,155.990729385,155.10220619,155.451625424,21162768
2022-10-28 15:00:00,156.190397518,156.330165212,155.34180795,155.865936801,13408310
2022-10-28 14:00:00,156.489899719,157.23865522,156.150463891,156.190297684,13658721
2022-10-28 13:00:00,154.814484409,156.729501479,154.493218383,156.486405526,16979732
2022-10-28 12:00:00,155.481575644,156.220347738,154.702869923,154.822670803,20779820
2022-10-28 11:00:00,151.048943078,155.771094438,151.014001154,155.476583941,40141149
2022-10-28 10:00:00,144.759396869,151.657930885,144.619629175,151.028976264,24749710
2022-10-28 09:00:00,145.438268523,145.997339297,144.070541808,144.759396869,1117431
2022-10-28 08:00:00,145.59800303,145.847588197,144.659562802,145.428285117,376197
2022-10-28 07:00:00,145.86755501,146.406658971,145.408318303,145.65790347,109526
2022-10-28 06:00:00,146.117140177,146.117140177,145.23860039,145.86755501,119498
2022-10-28 05:00:00,143.451570594,146.127123584,143.451570594,146.097173364,155019
2022-10-27 20:00:00,145.058899069,145.74775413,144.859230936,145.108716269,312666
2022-10-27 19:00:00,145.73767089,147.095514032,144.479861482,144.959065003,1018580
2022-10-27 18:00:00,143.062117899,148.00400404,139.168689128,145.607986437,5998211
2022-10-27 17:00:00,144.559728735,145.65790347,135.774330856,142.932433446,16391852
2022-10-27 16:00:00,144.270209942,145.138766323,144.040591588,144.759396869,17131318
2022-10-27 15:00:00,144.419961042,144.514803405,143.890840488,144.278396335,9299465
2022-10-27 14:00:00,145.053907366,145.562262434,144.320126975,144.423654902,10070320
2022-10-27 13:00:00,145.907488637,146.446592598,144.939098189,145.048915663,8042609
2022-10-27 12:00:00,146.281866388,147.025630185,145.558069403,145.903994445,8655487
2022-10-27 11:00:00,146.077206551,148.053921074,145.927455451,146.286858091,12641029
2022-10-27 10:00:00,148.363406681,148.798683212,145.29850083,146.067223144,12060078
2022-10-27 09:00:00,147.807830099,149.251929875,147.255248539,148.363406681,696678
2022-10-27 08:00:00,147.904169973,148.143771734,147.67455162,147.724468653,186770
2022-10-27 07:00:00,148.073887887,148.223638987,147.754418873,147.924136787,75102
2022-10-27 06:00:00,148.503174374,148.513157781,148.073887887,148.073887887,45165
2022-10-27 05:00:00,148.692859101,148.852593608,148.403340307,148.553091408,53736
2022-10-26 20:00:00,148.912494048,149.741116803,148.912494048,149.551432076,91244
2022-10-26 19:00:00,148.862577015,149.351763942,148.742776134,148.952427675,188886
2022-10-26 18:00:00,149.551432076,149.551432076,148.952427675,148.952427675,160241
2022-10-26 17:00:00,149.102178775,150.449938677,148.2436058,149.631299329,3407832
2022-10-26 16:00:00,148.553091408,149.281880095,148.2436058,149.261913282,13733183
2022-10-26 15:00:00,149.207004545,149.271896689,147.7943525,148.563074814,8944614
2022-10-26 14:00:00,150.309971315,150.310170983,148.631361316,149.211097742,10443175
2022-10-26 13:00:00,151.308411817,151.737798139,150.250270543,150.330137797,7546939
2022-10-26 12:00:00,150.240287137,151.637964072,150.240287137,151.305316961,8736811
2022-10-26 11:00:00,149.381714162,150.719390823,149.376722459,150.23399759,13453105
2022-10-26 10:00:00,150.459922084,151.068909891,149.281880095,149.371730755,12008275
2022-10-26 09:00:00,150.839291537,151.707847919,150.17040329,150.459922084,1618630
2022-10-26 08:00:00,150.849274944,151.458262752,150.52980593,150.849274944,273574
2022-10-26 07:00:00,150.599689777,151.048943078,150.41000505,151.018992858,61882
2022-10-26 06:00:00,151.058926484,151.158760551,150.55975615,150.609673184,43161
2022-10-26 05:00:00,150.809341317,151.528146598,150.809341317,151.218660991,85003
2022-10-25 20:00:00,150.569739557,150.699523844,150.150436476,150.64960681,152361
2022-10-25 19:00:00,150.250270543,151.198694178,150.17040329,150.599689777,410045
2022-10-25 18:00:00,150.919158791,152.087217372,150.100519443,150.250270543,286243
2022-10-25 17:00:00,152.087217372,152.246951879,149.950768343,150.919158791,2702123
2022-10-25 16:00:00,151.538130005,152.236968473,151.528146598,152.137134406,11727344
2022-10-25 15:00:00,151.178727365,151.967416492,151.158760551,151.528146598,6425239
2022-10-25 14:00:00,151.303519948,151.498196378,150.899191977,151.188710771,5919035
2022-10-25 13:00:00,151.433304235,151.622988962,151.218660991,151.303519948,5798773
2022-10-25 12:00:00,150.669673458,151.627980665,150.549772744,151.423320828,9473303
2022-10-25 11:00:00,151.098860111,151.238627805,150.390038237,150.674565327,11468692
2022-10-25 10:00:00,148.962411081,151.178727365,148.962411081,151.065216031,12143408
2022-10-25 09:00:00,148.603108275,149.591365702,148.253589207,149.002344708,855313
2022-10-25 08:00:00,149.062245148,149.092195368,148.513157781,148.573058221,226116
2022-10-25 07:00:00,149.281880095,149.281880095,148.652925474,148.952427675,78589
2022-10-25 06:00:00,149.561415482,149.561415482,149.062245148,149.361747349,17882
2022-10-25 05:00:00,149.251929875,149.920818123,149.251929875,149.551432076,33722
2022-10-24 20:00:00,149.291863502,149.401680975,149.251929875,149.341780535,51016
2022-10-24 19:00:00,149.182046028,149.331797129,149.172062622,149.291863502,30929
2022-10-24 18:00:00,149.112162182,149.311830315,149.032294928,149.162079215,95574
2022-10-24 17:00:00,149.202012842,149.431631195,149.042278335,149.102178775,2017462
2022-10-24 16:00:00,149.536456966,149.980718563,148.882543828,149.311830315,13227389
2022-10-24 15:00:00,148.313489647,149.621315922,148.253589207,149.541149167,7289175
2022-10-24 14:00:00,148.253589207,148.453257341,147.664568213,148.303506241,5612794
2022-10-24 13:00:00,148.223638987,148.573058221,147.939111897,148.248597504,7255076
2022-10-24 12:00:00,147.436247702,148.2436058,147.165397879,148.22863069,8864370
2022-10-24 11:00:00,148.043937667,148.0938547,145.757737537,147.444933266,11747851
2022-10-24 10:00:00,147.005663372,148.103838107,146.007322704,148.035052435,12450357
2022-10-24 09:00:00,147.145431066,147.88420316,146.167057211,146.995679965,825479
2022-10-24 08:00:00,147.025630185,147.904169973,146.955746339,147.58470096,258719
2022-10-24 07:00:00,146.426625785,147.025630185,146.256907871,147.015646779,77633
2022-10-24 06:00:00,145.86755501,146.536443258,145.65790347,146.406658971,45385
2022-10-24 05:00:00,147.654584806,147.654584806,145.398334896,145.817637977,116589
2022-10-21 20:00:00,147.385032826,147.504833706,147.335115793,147.335115793,45209
2022-10-21 19:00:00,147.385032826,147.404999639,147.315148979,147.325132386,42642
2022-10-21 18:00:00,147.275215352,147.424966453,147.025630185,147.345099199,568657
2022-10-21 17:00:00,147.025630185,147.394916399,147.025630185,147.295182166,1619726
2022-10-21 16:00:00,146.406658971,147.602571257,146.356741938,147.025630185,16866165
2022-10-21 15:00:00,146.007322704,146.406658971,145.697837097,146.406658971,6778543
2022-10-21 14:00:00,145.53810259,146.042264627,145.38835149,145.997339297,6463279
2022-10-21 13:00:00,145.35840127,145.857571604,144.779363682,145.533110887,8232994
2022-10-21 12:00:00,143.860890268,145.35840127,143.3118029,145.348417863,10934582
2022-10-21 11:00:00,144.648780723,145.098832696,143.771139442,143.860890268,12581605
2022-10-21 10:00:00,142.033926845,144.659562802,142.033926845,144.649379727,15369144
2022-10-21 09:00:00,142.463213332,143.152068393,141.335088377,142.053893658,375313
2022-10-21 08:00:00,142.003976625,142.263545199,141.624607171,141.644573985,126160
2022-10-21 07:00:00,141.794325085,141.944076185,141.764374865,141.794325085,13464
2022-10-21 06:00:00,141.964042998,142.053893658,141.614623765,141.934092778,41711
2022-10-21 05:00:00,142.553063992,142.553063992,141.794325085,141.914125965,47094
2022-10-20 20:00:00,142.193661352,142.483180146,141.814291898,142.483180146,66107
2022-10-20 19:00:00,142.612964433,142.632931246,141.874192338,142.083843879,64039
2022-10-20 18:00:00,143.1620518,143.25190246,142.592997619,142.740452536,55180
2022-10-20 17:00:00,143.152068393,143.43160378,142.762715533,143.112134767,1766449
2022-10-20 16:00:00,143.062217733,143.541421254,142.762715533,143.092167953,9384493
2022-10-20 15:00:00,143.321786307,143.40165356,142.413296299,143.067209437,6595570
2022-10-20 14:00:00,144.389910988,144.449911262,143.092167953,143.33166988,7044800
2022-10-20 13:00:00,145.128782916,145.168716543,144.000657961,144.390010822,6628668
2022-10-20 12:00:00,145.458235337,145.588019623,144.589678955,145.138766323,6644744
2022-10-20 11:00:00,144.390010822,145.647920063,144.330110382,145.44825193,9547072
2022-10-20 10:00:00,142.263545199,145.058899069,142.233594979,144.390010822,9403240
2022-10-20 09:00:00,143.611404935,144.240259722,142.273528605,142.273528605,1845087
2022-10-20 08:00:00,143.501487627,143.960724334,143.172035207,143.471537407,123424
2022-10-20 07:00:00,142.762715533,143.870873674,142.563047399,143.591338287,41573
2022-10-20 06:00:00,142.612964433,142.912466633,142.592997619,142.762715533,16406
2022-10-20 05:00:00,142.253561792,142.662881466,141.964042998,142.583014213,20496
2022-10-19 20:00:00,143.0123007,143.062217733,142.573030806,142.762715533,69517
2022-10-19 19:00:00,143.541421254,143.661222134,143.062217733,143.062217733,44445
2022-10-19 18:00:00,143.652436736,143.751072794,143.511471034,143.521454441,62202
2022-10-19 17:00:00,143.621288507,144.350077195,143.1620518,143.691172354,1595505
2022-10-19 16:00:00,142.722781906,143.721122574,142.592997619,143.661222134,9977027
2022-10-19 15:00:00,142.563047399,143.351736527,142.383346079,142.712798499,6100684
2022-10-19 14:00:00,142.822615973,142.993032725,141.934092778,142.568039103,6403442
2022-10-19 13:00:00,143.701155761,143.751072794,142.612964433,142.822615973,5861549
2022-10-19 12:00:00,143.351736527,144.100492028,142.992333886,143.701155761,7185196
2022-10-19 11:00:00,143.19200202,144.708681163,142.932433446,143.361719934,9856556
2022-10-19 10:00:00,141.584673544,143.890840488,141.145403651,143.201985427,9568260
2022-10-19 09:00:00,143.289340235,143.391670154,141.265204531,141.584673544,478465
2022-10-19 08:00:00,143.22195224,143.351736527,141.714457831,142.283512012,261376
2022-10-19 07:00:00,144.050574995,144.140425655,142.972367073,142.98235048,75751
2022-10-19 06:00:00,142.762715533,144.260226535,142.762715533,144.170375875,98426
2022-10-19 05:00:00,143.820956641,143.910807301,142.163711132,142.782682346,82961
2022-10-18 20:00:00,144.240259722,145.258567203,144.180359281,144.639595989,125804
2022-10-18 19:00:00,144.280193348,144.399994228,144.090508621,144.240259722,68294
2022-10-18 18:00:00,144.090508621,144.539761922,144.080525215,144.429844614,123590
2022-10-18 17:00:00,143.511471034,144.579695549,143.261885867,144.12754706,2964885
2022-10-18 16:00:00,142.244576726,143.651238727,141.305138157,143.551404661,18215934
2022-10-18 15:00:00,145.088849289,145.168716543,140.376681336,142.263545199,22216517
2022-10-18 14:00:00,144.489844889,145.38835149,143.900823894,145.088849289,7620587
2022-10-18 13:00:00,143.766047904,145.058899069,143.361719934,144.489844889,8586258
2022-10-18 12:00:00,144.844255826,144.939098189,142.727773609,143.766047904,10909766
2022-10-18 11:00:00,145.318467643,145.71780391,144.589678955,144.844255826,10676579
2022-10-18 10:00:00,145.148749729,146.456576005,144.769380276,145.32845105,12642894
2022-10-18 09:00:00,144.110475435,145.41830171,141.818285261,145.158733136,494519
2022-10-18 08:00:00,143.990674555,144.769380276,143.920790708,144.499828295,258221
2022-10-18 07:00:00,144.120458841,144.579695549,143.940757521,143.990674555,52439
2022-10-18 06:00:00,143.970707741,144.140425655,143.421620374,144.140425655,57715
2022-10-18 05:00:00,143.970707741,145.008982036,143.781023014,143.990674555,92247
2022-10-17 20:00:00,142.842582786,143.261885867,142.782682346,143.211968833,88228
2022-10-17 19:00:00,142.433263112,142.8625496,142.423279706,142.83259938,122161
2022-10-17 18:00:00,142.223611572,142.483180146,142.193661352,142.443246519,67871
2022-10-17 17:00:00,142.173694539,142.383346079,141.864208932,142.263545199,3775858
2022-10-17 16:00:00,142.433263112,142.662881466,141.874192338,142.163711132,11656255
2022-10-17 15:00:00,142.133760912,142.592997619,141.929999582,142.443246519,6946816
2022-10-17 14:00:00,141.594656951,142.353395859,141.434922444,142.121581156,7569149
2022-10-17 13:00:00,141.444905851,141.694491018,140.955718924,141.593958113,6376927
2022-10-17 12:00:00,140.74107568,141.654557391,140.037245509,141.444905851,10602699
2022-10-17 11:00:00,141.769366568,141.984009812,140.476515403,140.743272029,14319744
2022-10-17 10:00:00,140.81595123,142.453229926,140.256880456,141.764374865,14877625
2022-10-17 09:00:00,139.967361662,140.96570233,138.839236707,140.815651728,578075
2022-10-17 08:00:00,140.077179136,140.206963423,139.657876055,140.137079576,147753
2022-10-17 07:00:00,139.747726715,140.206963423,139.617942428,140.097145949,69309
2022-10-17 06:00:00,139.578008802,139.867527595,139.528091768,139.707793089,28166
2022-10-17 05:00:00,142.752732126,142.752732126,139.348390448,139.667859462,51719
2022-10-14 20:00:00,137.840896039,137.870846259,137.771012192,137.850879446,48358
2022-10-14 19:00:00,138.130414833,138.130414833,137.810945819,137.840896039,55279
2022-10-14 18:00:00,138.190315273,138.250215713,138.020597359,138.130414833,72910
2022-10-14 17:00:00,138.150381646,138.779336267,137.970680326,138.180331866,3269736
2022-10-14 16:00:00,138.579668134,138.949054181,137.960696919,138.150381646,17134362
2022-10-14 15:00:00,139.268523195,139.278506601,138.160365053,138.57467643,7731638
2022-10-14 14:00:00,138.909120554,139.408290888,138.719435827,139.268523195,5721749
2022-10-14 13:00:00,139.408290888,139.977345069,138.749386047,138.899137147,6452660
2022-10-14 12:00:00,140.107129356,140.706133757,139.008954621,139.408290888,9368799
2022-10-14 11:00:00,141.884175745,141.894159152,139.278506601,140.082969512,15722800
2022-10-14 10:00:00,143.880857081,144.280193348,141.155387057,141.899150855,13851928
2022-10-14 09:00:00,142.772698939,144.419961042,141.536254022,143.860890268,722382
2022-10-14 08:00:00,142.962383666,143.142084987,141.864208932,141.874192338,152889
2022-10-14 07:00:00,142.153727725,143.0123007,142.133760912,142.962383666,59445
2022-10-14 06:00:00,141.574690138,142.193661352,141.444905851,142.133760912,57460
2022-10-14 05:00:00,142.762715533,143.062217733,141.564706731,141.574690138,78688
2022-10-13 20:00:00,142.413296299,142.732765313,142.293495419,142.592997619,48398
2022-10-13 19:00:00,142.393329486,142.573030806,142.053893658,142.393329486,66878
2022-10-13 18:00:00,142.443246519,142.512830864,142.313462232,142.439652493,71140
2022-10-13 17:00:00,142.752732126,143.062217733,142.393329486,142.453229926,1469312
2022-10-13 16:00:00,142.582914378,143.351736527,141.835257052,142.692831686,19161137
2022-10-13 15:00:00,141.569698434,142.752732126,140.66620013,142.573030806,9180135
2022-10-13 14:00:00,140.336747709,142.133760912,140.336747709,141.574690138,9544703
2022-10-13 13:00:00,140.706133757,141.135420244,139.837577375,140.331756006,10304312
2022-10-13 12:00:00,136.03389943,142.373362672,135.754364043,140.706133757,22097464
2022-10-13 11:00:00,136.023916023,136.662854051,135.394961402,136.053866243,15642495
2022-10-13 10:00:00,134.226902821,136.16867542,133.65784864,136.03389943,15996068
2022-10-13 09:00:00,138.569684727,139.767693529,132.978976986,134.206936008,1925933
2022-10-13 08:00:00,138.58965154,139.218606161,138.519767694,139.038904841,174752
2022-10-13 07:00:00,138.389983407,138.749386047,138.389983407,138.739402641,22572
2022-10-13 06:00:00,138.43990044,138.769352861,138.38,138.38,37291
2022-10-13 05:00:00,138.569684727,138.569684727,138.130414833,138.449883847,33093
2022-10-12 20:00:00,138.29014934,138.539734507,138.250215713,138.38,41229
2022-10-12 19:00:00,138.250215713,138.330082967,138.2302489,138.310116153,33111
2022-10-12 18:00:00,138.2302489,138.250215713,138.11044802,138.220664829,32565
2022-10-12 17:00:00,138.11044802,138.32009956,138.0804978,138.240232306,1908844
2022-10-12 16:00:00,138.270182527,138.569684727,137.930746699,138.06552269,10918415
2022-10-12 15:00:00,138.295141043,139.128755501,138.020597359,138.280165933,9697501
2022-10-12 14:00:00,139.23847314,139.368357261,138.14039824,138.300232581,5901557
2022-10-12 13:00:00,139.767693529,139.857544189,138.70945242,139.231884092,6020047
2022-10-12 12:00:00,139.208622754,139.907461222,138.819269894,139.757710122,8384968
2022-10-12 11:00:00,139.667859462,139.967361662,138.600633288,139.198639348,11142487
2022-10-12 10:00:00,139.268523195,140.127096169,138.420632465,139.661569916,9903381
2022-10-12 09:00:00,139.917444629,140.216946829,138.909120554,139.318440228,510336
2022-10-12 08:00:00,139.857544189,140.206963423,139.717776495,140.087162542,101047
2022-10-12 07:00:00,140.007295289,140.167029796,139.767693529,139.887494409,26178
2022-10-12 06:00:00,139.597975615,140.356714523,139.578008802,139.997311882,32224
2022-10-12 05:00:00,139.987328476,140.007295289,139.518108362,139.717776495,49454
2022-10-11 20:00:00,138.879170334,139.008954621,138.769352861,139.008954621,38273
2022-10-11 19:00:00,138.919103961,139.098805281,138.799303081,138.879170334,35641
2022-10-11 18:00:00,138.998971214,139.018938028,138.839236707,138.919103961,25357
2022-10-11 17:00:00,138.819269894,139.108788688,138.479834067,139.018938028,1744988
2022-10-11 16:00:00,138.42492533,139.018938028,137.990647139,138.719435827,14714051
2022-10-11 15:00:00,140.206963423,140.316780896,138.29014934,138.419933627,8700296
2022-10-11 14:00:00,140.54639925,140.69615035,139.597975615,140.206963423,6912845
2022-10-11 13:00:00,140.172021499,141.11545343,139.777676935,140.544003232,7894043
2022-10-11 12:00:00,138.839236707,140.54639925,138.789319674,140.147961489,9310257
2022-10-11 11:00:00,138.64955198,139.597975615,138.130414833,138.830451309,11788973
2022-10-11 10:00:00,139.797643749,139.837777044,138.609718188,138.64955198,10105983
2022-10-11 09:00:00,139.468191328,140.346731116,138.780833778,139.827593969,363042
2022-10-11 08:00:00,139.388324075,139.817610562,139.248556381,139.627925835,160420
2022-10-11 07:00:00,138.939070774,139.398307481,138.769352861,139.388324075,52018
2022-10-11 06:00:00,138.939070774,139.228589568,138.829253301,139.078838468,28908
2022-10-11 05:00:00,139.458207922,139.797643749,138.809286487,138.899137147,49165
2022-10-10 20:00:00,140.626266503,140.96570233,140.51644903,140.686166943,45620
2022-10-10 19:00:00,140.236913643,140.736083977,140.216946829,140.626266503,26449
2022-10-10 18:00:00,140.236913643,140.306797489,140.117112762,140.196980016,21301
2022-10-10 17:00:00,140.186996609,140.42659837,140.027262102,140.266863863,1307592
2022-10-10 16:00:00,140.556382656,141.305138157,139.887494409,140.117112762,11779482
2022-10-10 15:00:00,141.035586177,141.164571791,140.186397605,140.556382656,7971177
2022-10-10 14:00:00,139.338407041,141.654557391,138.824261597,141.035486343,9915629
2022-10-10 13:00:00,140.234817127,140.286331506,139.328423635,139.349388789,6078894
2022-10-10 12:00:00,139.348390448,140.586332876,138.998971214,140.226930236,8785681
2022-10-10 11:00:00,138.55970132,140.226930236,138.342961561,139.350586797,11805991
2022-10-10 10:00:00,140.566366063,140.616283096,138.43990044,138.539734507,11203288
2022-10-10 09:00:00,139.907461222,140.566366063,139.579506313,140.566366063,326996
2022-10-10 08:00:00,139.717776495,140.167029796,139.667859462,139.947394849,181406
2022-10-10 07:00:00,139.717776495,139.847560782,139.607959022,139.697809682,89678
2022-10-10 06:00:00,139.028921434,139.667859462,139.028921434,139.667859462,31362
2022-10-10 05:00:00,139.717776495,139.717776495,138.669518794,139.008954621,85613
