time,open,high,low,close,volume
2022-10-19 11:00:00,123.25,123.94,122.965,123.04,458484
2022-10-19 10:00:00,123.0,123.4,122.2,123.21,306889
2022-10-19 09:00:00,123.0,123.47,122.65,122.65,3048
2022-10-19 08:00:00,123.0,123.0,122.72,122.72,1776
2022-10-19 07:00:00,123.13,123.13,123.13,123.13,200
2022-10-19 06:00:00,123.47,123.47,123.47,123.47,227
2022-10-19 05:00:00,123.89,123.89,123.89,123.89,150
2022-10-18 19:00:00,123.5,123.5,123.5,123.5,174
2022-10-18 18:00:00,123.6984,123.88,123.6984,123.8,1642
2022-10-18 17:00:00,122.94,123.9,122.94,122.94,108791
2022-10-18 16:00:00,122.85,123.24,122.54,123.12,1078863
2022-10-18 15:00:00,123.41,123.47,122.57,122.85,378542
2022-10-18 14:00:00,122.88,123.55,122.545,123.42,464435
2022-10-18 13:00:00,122.35,123.14,122.24,122.91,409482
2022-10-18 12:00:00,122.96,123.0773,121.82,122.37,642330
2022-10-18 11:00:00,123.32,123.71,122.85,123.0,632261
2022-10-18 10:00:00,123.0,123.94,122.8,123.3,492739
2022-10-18 09:00:00,123.1165,123.1165,122.5,123.05,2591
2022-10-18 08:00:00,122.9,122.9,122.9,122.9,101
2022-10-17 20:00:00,122.3,122.3,122.3,122.3,149
2022-10-17 18:00:00,121.63,122.3,121.62,122.3,1723
2022-10-17 17:00:00,121.52,121.62,121.52,121.62,404567
2022-10-17 16:00:00,122.18,122.28,121.47,121.6,1223095
2022-10-17 15:00:00,121.89,122.37,121.87,122.19,412309
2022-10-17 14:00:00,122.02,122.31,121.84,121.88,374813
2022-10-17 13:00:00,121.95,122.17,121.78,122.01,424680
2022-10-17 12:00:00,122.26,122.45,121.76,121.94,495613
2022-10-17 11:00:00,122.06,122.875,121.95,122.24,724229
2022-10-17 10:00:00,121.4,122.328,121.35,122.02,408800
2022-10-17 09:00:00,120.9516,121.02,120.65,120.7,4591
2022-10-17 07:00:00,120.5,120.51,120.49,120.51,465
2022-10-17 05:00:00,120.0,120.0,120.0,120.0,253
2022-10-14 19:00:00,120.02,120.02,120.01,120.01,1310
2022-10-14 17:00:00,120.04,120.04,120.0,120.0,108757
2022-10-14 16:00:00,119.98,120.69,119.9,120.19,854132
2022-10-14 15:00:00,120.6,120.6,119.84,119.9969,477183
2022-10-14 14:00:00,120.39,120.63,120.13,120.6,255642
2022-10-14 13:00:00,120.485,120.985,120.31,120.38,281603
2022-10-14 12:00:00,120.66,121.08,119.97,120.47,406624
2022-10-14 11:00:00,122.39,122.4,120.081,120.65,521390
2022-10-14 10:00:00,122.17,122.54,121.16,122.4,356705
2022-10-14 09:00:00,122.0,122.5301,122.0,122.53,9803
2022-10-14 08:00:00,122.58,122.58,122.0,122.0,811
2022-10-14 07:00:00,122.7,122.79,122.7,122.79,1558
2022-10-14 05:00:00,121.79,121.79,121.79,121.79,1292
2022-10-13 20:00:00,121.64,121.64,121.64,121.64,100
2022-10-13 18:00:00,121.62,121.62,121.62,121.62,100
2022-10-13 17:00:00,121.79,121.79,121.61,121.61,205718
2022-10-13 16:00:00,121.9913,122.15,121.45,121.79,1511936
2022-10-13 15:00:00,121.18,122.11,120.77,122.0,457316
2022-10-13 14:00:00,120.55,121.2,120.31,121.14,427133
2022-10-13 13:00:00,120.09,120.75,119.93,120.53,495247
2022-10-13 12:00:00,117.24,120.55,117.17,120.01,914093
2022-10-13 11:00:00,117.04,117.99,116.88,117.22,539103
2022-10-13 10:00:00,116.3,117.16,115.545,117.02,680107
2022-10-13 09:00:00,117.6924,118.75,116.0,116.4869,10555
2022-10-13 08:00:00,117.99,117.99,117.99,117.99,434
2022-10-13 06:00:00,117.85,117.85,117.85,117.85,117
2022-10-12 19:00:00,117.57,117.57,117.57,117.57,709
2022-10-12 18:00:00,117.57,117.57,117.57,117.57,18471
2022-10-12 17:00:00,117.57,117.57,117.57,117.57,116995
2022-10-12 16:00:00,117.81,117.94,117.54,117.63,817812
2022-10-12 15:00:00,117.77,118.35,117.57,117.82,341347
2022-10-12 14:00:00,117.93,118.21,117.2,117.78,294322
2022-10-12 13:00:00,118.355,118.4752,117.83,117.94,212701
2022-10-12 12:00:00,118.27,118.69,118.19,118.36,372720
2022-10-12 11:00:00,118.5,118.81,118.11,118.28,333755
2022-10-12 10:00:00,118.03,118.6483,117.7,118.52,324059
2022-10-12 09:00:00,118.1,118.1,118.1,118.1,234
2022-10-11 20:00:00,117.81,117.81,117.81,117.81,105
2022-10-11 18:00:00,118.09,118.09,118.09,118.09,877
2022-10-11 17:00:00,117.8,117.8,117.8,117.8,105530
2022-10-11 16:00:00,117.525,118.07,117.075,117.83,1019638
2022-10-11 15:00:00,118.95,119.02,117.52,117.54,393279
2022-10-11 14:00:00,118.93,119.23,118.84,118.95,358013
2022-10-11 13:00:00,118.9501,119.19,118.52,118.94,371724
2022-10-11 12:00:00,118.08,119.2,118.08,118.96,471843
2022-10-11 11:00:00,117.715,118.55,117.68,118.07,577467
2022-10-11 10:00:00,117.5,117.95,116.94,117.69,357326
2022-10-11 09:00:00,117.35,117.6,117.124,117.6,2884
2022-10-11 08:00:00,117.31,117.31,117.0,117.25,2181
2022-10-11 07:00:00,116.93,117.0,116.93,117.0,2565
2022-10-11 06:00:00,117.1,117.1,117.1,117.1,197
2022-10-10 20:00:00,117.65,117.65,117.65,117.65,905
2022-10-10 19:00:00,117.7,117.75,117.7,117.75,1786
2022-10-10 18:00:00,117.5,117.5,117.5,117.5,100
2022-10-10 17:00:00,117.75,118.4,117.75,117.75,2159137
2022-10-10 16:00:00,117.93,118.25,117.76,117.8,828077
2022-10-10 15:00:00,118.17,118.3309,117.825,117.97,316454
2022-10-10 14:00:00,117.2,118.25,117.04,118.15,527808
2022-10-10 13:00:00,118.07,118.2,117.21,117.22,316137
2022-10-10 12:00:00,118.28,118.44,117.62,118.075,487181
2022-10-10 11:00:00,118.865,118.985,118.15,118.28,345244
2022-10-10 10:00:00,119.13,119.96,118.859,118.859,312164
2022-10-10 09:00:00,119.0,119.0,118.5,118.811,3040
