time,open,high,low,close,volume
2022-11-02 10:00:00,226.9,227.8699,223.4,226.83,6864168
2022-11-02 09:00:00,227.3472,229.37,226.27,226.92,327224
2022-11-02 08:00:00,227.3,228.12,226.95,227.7,92162
2022-11-02 07:00:00,227.35,227.59,227.07,227.59,15053
2022-11-02 06:00:00,227.98,228.21,227.08,227.28,40287
2022-11-02 05:00:00,229.0,229.0,227.5,227.85,47821
2022-11-01 20:00:00,227.39,227.5,226.9,227.0,93921
2022-11-01 19:00:00,227.0,227.82,226.98,227.35,38912
2022-11-01 18:00:00,227.35,227.45,227.0,227.0,59905
2022-11-01 17:00:00,227.82,227.95,226.51,227.35,1489021
2022-11-01 16:00:00,229.08,233.44,227.4921,227.82,5874451
2022-11-01 15:00:00,228.14,229.2,227.28,229.1099,5465236
2022-11-01 14:00:00,229.2528,230.15,227.44,228.1299,5646153
2022-11-01 13:00:00,229.4,230.75,228.23,229.2841,6187165
2022-11-01 12:00:00,229.71,231.39,228.01,229.41,7413774
2022-11-01 11:00:00,233.43,234.18,229.2,229.74,14211847
2022-11-01 10:00:00,233.15,237.3951,231.85,233.3593,14060912
2022-11-01 09:00:00,232.1151,233.44,228.14,233.18,602913
2022-11-01 08:00:00,232.61,232.79,231.5,232.15,161487
2022-11-01 07:00:00,231.74,232.98,231.59,232.55,69496
2022-11-01 06:00:00,231.79,231.84,231.11,231.8,42978
2022-11-01 05:00:00,229.19,232.38,228.52,231.7,196382
2022-10-31 20:00:00,227.5,227.65,227.47,227.59,45653
2022-10-31 19:00:00,227.6,227.65,227.49,227.53,21664
2022-10-31 18:00:00,227.64,227.65,227.4,227.6,36998
2022-10-31 17:00:00,227.54,227.75,227.33,227.65,1088418
2022-10-31 16:00:00,228.72,228.79,227.2507,227.55,7547348
2022-10-31 15:00:00,228.965,229.85,228.02,228.7,6019914
2022-10-31 14:00:00,226.77,229.68,226.27,228.96,7618097
2022-10-31 13:00:00,227.1,228.0199,225.36,226.76,7791362
2022-10-31 12:00:00,224.3182,227.77,224.07,227.065,8383826
2022-10-31 11:00:00,224.0449,224.99,221.94,224.34,10735362
2022-10-31 10:00:00,226.652,228.98,223.44,224.0402,9754606
2022-10-31 09:00:00,226.75,229.091,225.5015,226.8,323368
2022-10-31 08:00:00,225.95,228.0,225.82,227.3,153976
2022-10-31 07:00:00,225.84,226.1,225.7,225.95,38057
2022-10-31 06:00:00,225.99,226.15,225.74,225.82,39731
2022-10-31 05:00:00,228.79,228.79,225.43,225.88,105672
2022-10-28 20:00:00,228.4,228.49,228.24,228.35,65058
2022-10-28 19:00:00,228.35,228.5,228.21,228.35,51578
2022-10-28 18:00:00,228.75,228.77,228.33,228.4457,89686
2022-10-28 17:00:00,228.52,228.79,228.0,228.7,757091
2022-10-28 16:00:00,228.58,228.79,226.7,228.45,8114643
2022-10-28 15:00:00,226.155,228.86,225.8,228.56,7026009
2022-10-28 14:00:00,225.0909,226.49,224.63,226.155,4124158
2022-10-28 13:00:00,224.74,226.57,224.3,225.16,6931169
2022-10-28 12:00:00,222.8,225.7637,221.662,224.72,8880540
2022-10-28 11:00:00,220.16,224.28,216.35,222.8,16782264
2022-10-28 10:00:00,224.89,227.7,218.57,220.16,14016133
2022-10-28 09:00:00,223.2,226.29,221.7985,224.87,523172
2022-10-28 08:00:00,222.93,224.25,222.93,223.85,117656
2022-10-28 07:00:00,222.74,223.31,222.2,223.2,21066
2022-10-28 06:00:00,222.68,222.98,221.69,222.5,48852
2022-10-28 05:00:00,221.0,222.78,215.0,222.69,67762
2022-10-27 20:00:00,224.09,224.09,223.2,223.38,116631
2022-10-27 19:00:00,222.77,224.4,222.25,224.0201,156669
2022-10-27 18:00:00,220.9,225.09,220.8,222.75,297605
2022-10-27 17:00:00,225.09,225.09,217.55,221.0,1438900
2022-10-27 16:00:00,224.65,226.36,224.09,225.0938,7393088
2022-10-27 15:00:00,225.68,225.95,224.22,224.67,4075125
2022-10-27 14:00:00,225.77,227.3,224.94,225.7,5045481
2022-10-27 13:00:00,224.48,226.01,223.58,225.76,5227514
2022-10-27 12:00:00,223.05,226.42,222.85,224.43,7122006
2022-10-27 11:00:00,224.87,228.15,223.05,223.0743,13319450
2022-10-27 10:00:00,229.75,233.81,223.6494,224.91,14783870
2022-10-27 09:00:00,226.4549,229.88,225.14,229.79,889365
2022-10-27 08:00:00,225.16,227.94,225.16,227.26,218346
2022-10-27 07:00:00,225.14,225.85,224.98,225.02,40543
2022-10-27 06:00:00,226.43,226.43,225.05,225.1,49592
2022-10-27 05:00:00,226.5,226.7,225.4,226.5,88616
2022-10-26 20:00:00,224.68,227.15,224.56,226.5,221017
2022-10-26 19:00:00,224.22,224.7,222.75,224.64,145103
2022-10-26 18:00:00,224.76,225.408,223.9,224.2,132968
2022-10-26 17:00:00,224.62,226.29,223.51,224.71,753622
2022-10-26 16:00:00,225.83,226.0235,222.51,224.6,12731980
2022-10-26 15:00:00,227.13,229.24,224.961,225.89,7450495
2022-10-26 14:00:00,226.06,227.55,224.01,227.14,9411951
2022-10-26 13:00:00,228.9294,230.03,225.32,226.11,7982110
2022-10-26 12:00:00,228.479,230.6,227.65,228.9028,9998980
2022-10-26 11:00:00,225.32,230.5,225.32,228.4411,18372422
2022-10-26 10:00:00,219.47,228.5,218.2,225.31,16019541
2022-10-26 09:00:00,220.1733,222.971,218.54,219.62,348344
2022-10-26 08:00:00,220.1,220.4,219.48,219.76,158433
2022-10-26 07:00:00,220.0,220.4,219.6,220.11,33416
2022-10-26 06:00:00,220.87,220.97,219.8,220.11,43917
2022-10-26 05:00:00,219.56,221.0,218.99,221.0,107945
2022-10-25 20:00:00,217.0101,222.415,216.9,217.12,185434
2022-10-25 19:00:00,217.99,218.99,217.01,217.09,224881
2022-10-25 18:00:00,219.16,219.25,217.56,217.83,251082
2022-10-25 17:00:00,222.415,222.5,216.67,219.25,1203218
2022-10-25 16:00:00,221.44,223.0609,221.33,222.411,10215050
2022-10-25 15:00:00,219.05,222.5,218.94,221.4401,10073057
2022-10-25 14:00:00,222.0869,222.75,218.2,219.03,13975155
2022-10-25 13:00:00,222.4,224.3498,221.77,222.07,11437317
2022-10-25 12:00:00,220.61,222.79,220.54,222.39,13233780
2022-10-25 11:00:00,217.47,220.88,217.03,220.6252,18029137
2022-10-25 10:00:00,209.675,218.06,209.59,217.4258,15443258
2022-10-25 09:00:00,209.95,211.778,208.75,209.65,365711
2022-10-25 08:00:00,209.88,210.75,209.11,209.3,156995
2022-10-25 07:00:00,208.67,209.89,208.67,209.7,42962
2022-10-25 06:00:00,209.51,209.79,208.5,208.76,43058
2022-10-25 05:00:00,209.5,210.73,208.0,209.62,76392
2022-10-24 20:00:00,210.42,210.68,208.8,208.8,135870
2022-10-24 19:00:00,210.3,210.74,210.22,210.45,58122
2022-10-24 18:00:00,211.17,211.19,210.06,210.1803,121278
2022-10-24 17:00:00,211.26,211.37,210.71,211.15,741119
2022-10-24 16:00:00,209.94,213.5,209.85,211.3,14404960
2022-10-24 15:00:00,206.6747,210.42,206.58,209.96,8901173
2022-10-24 14:00:00,207.055,207.7,205.7243,206.57,8163632
2022-10-24 13:00:00,205.49,207.53,205.24,207.0674,9956506
2022-10-24 12:00:00,204.45,205.5125,202.83,205.47,10571170
2022-10-24 11:00:00,203.8295,204.72,198.5863,204.415,25673230
2022-10-24 10:00:00,208.38,208.59,202.43,203.75,16926738
2022-10-24 09:00:00,207.0,216.11,206.67,208.35,992258
2022-10-24 08:00:00,207.0,210.51,206.7,209.66,709986
2022-10-24 07:00:00,208.4,208.88,206.0,206.96,261653
2022-10-24 06:00:00,207.59,208.88,206.5,208.78,162407
2022-10-24 05:00:00,213.4,216.66,205.61,207.69,612567
2022-10-21 20:00:00,214.43,215.0,214.39,214.55,109114
2022-10-21 19:00:00,214.37,215.0,214.28,214.44,85081
2022-10-21 18:00:00,214.41,214.44,214.18,214.35,1400992
2022-10-21 17:00:00,214.45,214.66,214.3,214.35,764688
2022-10-21 16:00:00,212.73,214.66,212.29,214.5,9532673
2022-10-21 15:00:00,212.46,213.89,212.23,212.73,6230096
2022-10-21 14:00:00,212.01,212.58,210.72,212.42,6421341
2022-10-21 13:00:00,211.76,212.6,210.88,212.0,7857424
2022-10-21 12:00:00,208.75,211.78,207.79,211.78,10895991
2022-10-21 11:00:00,208.1,210.47,206.25,208.675,15118242
2022-10-21 10:00:00,204.0347,208.9,203.8,208.0064,13435107
2022-10-21 09:00:00,205.4038,207.3215,203.0,204.19,930418
2022-10-21 08:00:00,205.5,205.68,203.7,204.82,336860
2022-10-21 07:00:00,205.95,206.16,204.7,205.52,108985
2022-10-21 06:00:00,205.34,206.0,204.51,206.0,80433
2022-10-21 05:00:00,206.08,208.6,204.9,205.3,262925
2022-10-20 20:00:00,206.26,206.75,206.03,206.6,122649
2022-10-20 19:00:00,206.06,206.35,205.93,206.24,136601
2022-10-20 18:00:00,206.54,206.7,206.05,206.1,142744
2022-10-20 17:00:00,207.22,207.75,206.21,206.55,1088142
2022-10-20 16:00:00,206.9304,208.63,205.99,207.14,11991833
2022-10-20 15:00:00,206.18,207.58,205.01,206.94,9011432
2022-10-20 14:00:00,208.08,209.3311,205.75,206.215,9754885
2022-10-20 13:00:00,212.0151,212.33,207.5,208.12,12628435
2022-10-20 12:00:00,213.13,215.55,211.89,212.03,15701572
2022-10-20 11:00:00,204.17,213.47,203.77,213.07,27005150
2022-10-20 10:00:00,207.84,210.94,202.0,204.16,25033437
2022-10-20 09:00:00,209.8,212.4,207.39,207.76,1625052
2022-10-20 08:00:00,210.0,212.4,209.5,210.11,838317
2022-10-20 07:00:00,209.23,211.29,208.3,209.8,279482
2022-10-20 06:00:00,208.6,210.0,208.5,209.35,182729
2022-10-20 05:00:00,209.74,210.49,207.3,208.78,396083
2022-10-19 20:00:00,210.25,211.0,207.66,208.16,895100
2022-10-19 19:00:00,212.21,219.9,210.0,210.3,1295244
2022-10-19 18:00:00,214.16,218.55,212.2,212.33,2244157
2022-10-19 17:00:00,222.04,228.29,206.23,214.106,6946882
2022-10-19 16:00:00,220.98,222.85,220.48,222.4,10703413
2022-10-19 15:00:00,220.37,221.8614,220.03,220.95,5157767
2022-10-19 14:00:00,219.89,220.57,218.65,220.39,4428987
2022-10-19 13:00:00,221.54,221.77,219.6,219.915,5045820
2022-10-19 12:00:00,219.96,222.33,219.72,221.49,6038238
2022-10-19 11:00:00,219.75,222.93,218.96,219.95,11440225
2022-10-19 10:00:00,218.78,222.2,217.78,219.82,8480358
2022-10-19 09:00:00,223.95,224.25,218.12,218.78,733162
2022-10-19 08:00:00,222.1,223.25,219.28,220.75,343839
2022-10-19 07:00:00,222.89,223.1,221.12,222.0,103883
2022-10-19 06:00:00,220.2,223.45,220.2,222.89,102812
2022-10-19 05:00:00,222.09,224.13,218.4,220.4,237034
2022-10-18 20:00:00,223.25,224.25,223.25,224.2499,236767
2022-10-18 19:00:00,223.77,224.11,223.09,223.3,126892
2022-10-18 18:00:00,224.0,224.15,220.19,223.8,203085
2022-10-18 17:00:00,220.19,224.17,219.78,224.0,1497889
2022-10-18 16:00:00,218.76,220.8699,217.25,220.1801,7737004
2022-10-18 15:00:00,221.17,221.5,218.17,218.785,6039109
2022-10-18 14:00:00,220.24,221.54,219.2,221.17,6721626
2022-10-18 13:00:00,219.56,222.5,218.8609,220.15,8842300
2022-10-18 12:00:00,219.83,221.04,217.56,219.59,10851906
2022-10-18 11:00:00,221.31,224.59,218.51,219.8726,16245897
2022-10-18 10:00:00,229.25,229.82,220.91,221.4,14229743
2022-10-18 09:00:00,222.8,229.6,222.8,229.3,1190533
2022-10-18 08:00:00,224.47,228.1,224.3,227.69,593956
2022-10-18 07:00:00,224.44,225.4,224.23,224.46,111830
2022-10-18 06:00:00,223.39,224.44,222.79,224.2,120288
2022-10-18 05:00:00,225.9,226.29,223.26,223.36,319642
2022-10-17 20:00:00,221.83,222.87,221.7,222.75,207227
2022-10-17 19:00:00,220.95,222.18,220.77,221.86,242519
2022-10-17 18:00:00,220.25,220.9699,220.1121,220.77,121143
2022-10-17 17:00:00,219.38,220.7,219.15,220.25,1055639
2022-10-17 16:00:00,218.3999,220.19,217.6,219.49,9732813
2022-10-17 15:00:00,220.344,220.84,217.71,218.485,6492263
2022-10-17 14:00:00,221.14,221.38,219.25,220.36,6686177
2022-10-17 13:00:00,219.85,221.86,218.76,221.1399,8787468
2022-10-17 12:00:00,216.68,220.79,216.35,219.85,11277425
2022-10-17 11:00:00,214.71,218.79,213.8891,216.685,15153938
2022-10-17 10:00:00,209.43,215.24,209.08,214.6944,14942506
2022-10-17 09:00:00,209.0,209.46,204.99,209.41,998065
2022-10-17 08:00:00,209.0,209.25,207.52,208.3,355063
2022-10-17 07:00:00,208.72,209.68,208.72,209.23,103294
2022-10-17 06:00:00,208.45,208.78,208.35,208.7,56456
2022-10-17 05:00:00,210.32,210.32,208.05,208.46,195228
2022-10-14 20:00:00,204.07,204.71,204.01,204.43,142671
2022-10-14 19:00:00,203.7199,204.5,203.65,204.15,115816
2022-10-14 18:00:00,204.61,204.71,203.5,203.77,275092
2022-10-14 17:00:00,205.04,205.14,204.25,204.65,1964798
2022-10-14 16:00:00,208.0,208.59,204.16,205.07,17186096
2022-10-14 15:00:00,209.59,209.59,207.28,207.99,7949458
2022-10-14 14:00:00,209.2,210.1099,207.8,209.59,8455306
2022-10-14 13:00:00,209.42,210.43,207.61,209.1716,11044632
2022-10-14 12:00:00,213.07,214.44,209.21,209.42,12274867
2022-10-14 11:00:00,218.27,218.29,212.06,213.07,17154684
2022-10-14 10:00:00,224.48,226.26,217.62,218.27,13947984
2022-10-14 09:00:00,222.07,224.9,220.341,224.2801,821270
2022-10-14 08:00:00,222.3,223.83,220.34,220.4,366106
2022-10-14 07:00:00,221.26,222.47,221.03,222.36,61064
2022-10-14 06:00:00,219.51,221.41,219.49,221.16,60354
2022-10-14 05:00:00,223.4,223.4,219.25,219.61,158146
2022-10-13 20:00:00,221.2,221.36,220.2,220.51,140912
2022-10-13 19:00:00,221.45,221.69,218.25,221.13,204989
2022-10-13 18:00:00,221.55,221.6749,221.41,221.4507,67441
2022-10-13 17:00:00,221.72,222.49,221.14,221.5,814747
2022-10-13 16:00:00,221.3846,222.36,219.8,221.7,9696913
2022-10-13 15:00:00,221.0099,221.78,218.68,221.39,6623921
2022-10-13 14:00:00,219.25,222.99,219.25,221.02,9282067
2022-10-13 13:00:00,219.6102,222.45,216.28,219.26,11434892
2022-10-13 12:00:00,209.41,220.37,208.52,219.65,16822723
2022-10-13 11:00:00,208.15,211.85,206.92,209.44,16032793
2022-10-13 10:00:00,209.26,210.35,206.22,208.1714,15039761
2022-10-13 09:00:00,217.6,219.4,208.33,209.4,2607821
2022-10-13 08:00:00,217.5,218.6,217.4,218.39,223939
2022-10-13 07:00:00,216.77,217.7,216.77,217.55,35915
2022-10-13 06:00:00,216.74,217.32,216.6,216.6,32163
2022-10-13 05:00:00,216.43,217.11,215.83,216.73,53643
2022-10-12 20:00:00,216.78,217.2,216.78,216.8,90836
2022-10-12 19:00:00,217.08,217.3,216.75,216.75,58082
2022-10-12 18:00:00,217.2,217.4,216.88,217.08,186469
2022-10-12 17:00:00,217.24,217.55,216.71,217.27,456414
2022-10-12 16:00:00,217.69,217.95,216.39,217.23,8160339
2022-10-12 15:00:00,216.21,219.2999,215.44,217.68,9451320
2022-10-12 14:00:00,216.0597,216.77,214.51,216.2117,4890788
2022-10-12 13:00:00,216.17,216.7276,213.9101,216.0414,6152319
2022-10-12 12:00:00,213.08,217.56,212.9185,216.1614,9760884
2022-10-12 11:00:00,214.105,214.46,211.59,213.02,11548534
2022-10-12 10:00:00,216.74,217.49,211.51,214.1044,12758004
2022-10-12 09:00:00,218.205,219.69,215.5,216.86,1122644
2022-10-12 08:00:00,218.54,219.67,218.18,218.25,250174
2022-10-12 07:00:00,218.77,218.9,218.1,218.51,56951
2022-10-12 06:00:00,218.04,219.11,218.03,218.6,92628
2022-10-12 05:00:00,218.4,218.68,217.35,218.1,166495
2022-10-11 20:00:00,215.92,216.05,215.17,215.2,190632
2022-10-11 19:00:00,216.1,216.48,215.65,215.82,144128
2022-10-11 18:00:00,216.9,216.98,215.8,216.1,264899
2022-10-11 17:00:00,216.5,216.98,216.35,216.92,606970
2022-10-11 16:00:00,215.75,216.84,215.0,216.59,11650256
2022-10-11 15:00:00,220.675,221.11,215.38,215.77,11041187
2022-10-11 14:00:00,223.14,223.67,220.3219,220.68,6862145
2022-10-11 13:00:00,223.0041,224.6799,221.52,223.15,6710656
2022-10-11 12:00:00,221.44,224.7475,221.2,222.94,8772617
2022-10-11 11:00:00,220.99,224.35,219.9,221.4647,16253174
2022-10-11 10:00:00,221.8,225.75,219.56,220.99,12265975
2022-10-11 09:00:00,220.7399,222.78,219.62,221.82,462651
2022-10-11 08:00:00,220.3,221.37,220.0,221.37,178468
2022-10-11 07:00:00,219.94,220.3,219.3,220.15,88047
2022-10-11 06:00:00,219.91,220.13,219.31,219.85,64784
2022-10-11 05:00:00,221.36,222.0,219.13,219.9,181295
2022-10-10 20:00:00,223.25,223.95,223.0,223.0001,134873
2022-10-10 19:00:00,222.55,223.32,222.32,223.26,85050
2022-10-10 18:00:00,222.63,222.63,222.33,222.55,57298
2022-10-10 17:00:00,222.96,223.04,222.11,222.74,723501
2022-10-10 16:00:00,223.46,224.75,222.85,222.94,8032407
2022-10-10 15:00:00,225.02,225.22,222.55,223.4304,6214644
2022-10-10 14:00:00,222.72,226.25,221.65,225.04,8235802
2022-10-10 13:00:00,224.94,225.1,222.55,222.73,5240131
2022-10-10 12:00:00,221.12,225.58,220.94,224.92,7708038
2022-10-10 11:00:00,224.5,226.51,220.71,221.16,13709355
2022-10-10 10:00:00,224.32,226.99,218.3582,224.55,14984795
2022-10-10 09:00:00,220.55,224.32,219.1215,224.32,746142
2022-10-10 08:00:00,220.23,222.72,220.2,222.57,368416
2022-10-10 07:00:00,220.59,220.78,220.21,220.4,61559
2022-10-10 06:00:00,219.5,220.69,219.04,220.51,111336
2022-10-10 05:00:00,223.46,223.8,218.0,219.65,392073
